Request By/Reseller Name,Sender ID,Description,Operator/Gateway,State,Date,Priority
Arya Technology Private Limited[ Easy-reseller ],AwaazDe,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],SouthAsian,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],NMCOOP,None,Default [ AXIATA ],Approved,2016-09-28 14:48:02,Regular
Arya Technology Private Limited[ Easy-reseller ],SURAJBAKERY,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],MLSSBIRGUNJ,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Mega,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],HANDYMAN,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],LICNepal,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],MIDORI,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],CastleEdu,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Mfin,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Remigold,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Global,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Crimson,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],SamajDental,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],NEONEPAL,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],DEEPSHIKHA,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],JupiterOvrs,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],ZEROMEDIA,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],JBRasso,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],ValleyPS,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],SCMManpower,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Shiva,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],DeluxHR,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],SubashHuman,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],IOE,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],KM,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],KuCityColz,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],dfoparbat,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Nirvana,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],NarayanMun,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],NishanRS,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],ICHM,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],JCBMAWNepal,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],SMCollege,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],LRIschool,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],GHANENDRA,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Axiscollege,None,Default [ AXIATA ],Approved,2016-09-28 14:48:02,Regular
Arya Technology Private Limited[ Easy-reseller ],RajdCyber,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],EEMC,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],LumbiniExpo,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],JYC,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],SynnetIntl,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Chanakya,None,Default [ AXIATA ],Approved,2016-09-28 14:48:02,Regular
Arya Technology Private Limited[ Easy-reseller ],TIPPERSANG,None,Default [ AXIATA ],Approved,2016-07-18 13:41:51,Regular
Arya Technology Private Limited[ Easy-reseller ],Tapobhoomi,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],SBTLSS,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],PrasanaIntl,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Shuvakamana,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Jasmine,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],MMC,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Novacollege,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],DigitalC,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],SHUVATARA,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],RITESH,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],ThasiCoop,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],DAC,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],NMHSS,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],FNBSBNepal,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],IBMSCollege,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],KASTAMANDAP,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],KapuriGroup,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],KhumbuOvs,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],CIVILHOMES,None,Default [ AXIATA ],Approved,2016-09-28 14:48:02,Regular
Arya Technology Private Limited[ Easy-reseller ],LoyolaHSS,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Shalmani,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],KhumbuOvrs,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Kavya,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],GMservices,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],JANASAGAR,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],eTripnepal,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],KUSUM,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],IDhakalnAso,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],HMS,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],NIMAS,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Parichit,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],MithilaIntk,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],VeryBest,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Suzuzi Srv,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],KIDZEE,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Himalayan,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],BuddhaPub,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],AbcIntl,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],OliBansha,None,Default [ AXIATA ],Approved,2016-09-28 14:48:02,Regular
Arya Technology Private Limited[ Easy-reseller ],welcare,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Purna,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Ramro,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],AlVision,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],CODEBTM,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],ACME,None,Default [ AXIATA ],Approved,2016-08-21 10:26:28,Regular
Arya Technology Private Limited[ Easy-reseller ],SUZUKI,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],JcAruneshwr,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],ISERNepal,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],KumariSave,None,Default [ AXIATA ],Approved,2016-09-28 14:48:02,Regular
Arya Technology Private Limited[ Easy-reseller ],Milestone,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Welhams,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],NCFMANPOWER,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],JungleCrown,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],LifeLineOvs,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],vidhyasadan,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Bhageshwor,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],EonMedical,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],NewCreation,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],MADIMun,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],OmBasnet,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Emerald,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],PratigyaMS,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],HPSTK,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],RisingNepal,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],SRIJANA,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],simrikOvrs,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Grace,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],AryanENGG,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],DIRGHAYOHOS,None,Default [ AXIATA ],Approved,2016-09-28 14:48:02,Regular
Arya Technology Private Limited[ Easy-reseller ],JeansWest,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],AFNOGHAR,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],ManoharaRst,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],FNJRupndehi,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],AlphaSigma,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],GJEBS,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Chevrolet,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],UNITED,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],NewVision,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],SALOMSCHOOL,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],MVEBS,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Sharon,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],GautamIntl,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],PuspaEnt,None,Default [ AXIATA ],Approved,2016-09-28 14:48:02,Regular
Arya Technology Private Limited[ Easy-reseller ],Supreme,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],SagunHome,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Easylink,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],DGSHAMBHU,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],JCIBirtamod,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],VOITH,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],AeroShip,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],PREMIER,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],KhwopaSacos,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],ShalimarJw,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],FloridaCOL,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],AlZafar,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],OrionOvsITR,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],SaharaBBS,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],SHRAMJYOTI,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],SwastikSoft,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],VayuSewa,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],DiyasAsptal,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],PROGERSSIVE,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],GreatSky,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],GraceAuto,None,Default [ AXIATA ],Approved,2016-09-28 14:48:02,Regular
Arya Technology Private Limited[ Easy-reseller ],EINSTEIN,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],PI9602,ICA,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],ANJALIOVRS,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],ThakuriSamj,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],HISSANKTM,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],StarBanquet,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],ICAN,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Tamudi,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Sunshine,None,Default [ AXIATA ],Approved,2016-09-28 14:48:02,Regular
Arya Technology Private Limited[ Easy-reseller ],SumnimaSCC,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],GURUKUL,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],NABIN,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],CHAMBERSRT,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],AHT,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],DBMI,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],TRDhakal,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Dilip,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Quantum,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],kandk,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],RCI,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],NETSUITE,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],ZenithHS,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],MihonJLS,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],XavierIntl,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],GrammarHSS,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],SilverQueen,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],INTENSIVE,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],FullMoon,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],CHANDRAGIRI,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Highland,None,Default [ AXIATA ],Approved,2016-09-28 14:48:02,Regular
Arya Technology Private Limited[ Easy-reseller ],GRIntl,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],LIONS325B2,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],APoverseas,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],SherpaIntl,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],NATCON2016,None,Default [ AXIATA ],Approved,2016-09-28 14:48:02,Regular
Arya Technology Private Limited[ Easy-reseller ],CareerDesti,None,Default [ AXIATA ],Approved,2016-07-03 19:59:46,Regular
Arya Technology Private Limited[ Easy-reseller ],SUNAULOYUGA,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],DFOPalpa,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],EtaxSewa,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],AnsuNepal,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],KalyanGuthi,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],Mentor,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],NOM,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],BroadwayOvs,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],LORDSLIGHT,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],RBASIS,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],JASSIM,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],CPNinfotech,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],BARAHA,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],CSEBTL,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],CAacademy,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],JOBintl,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],SunMoon,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],InnovativeJ,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],GloriousAC,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],SantoshG,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],YuwaSACCOS,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],CPNUML,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],ATHARVA,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],DietNepal,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],KPAdhikari,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],CANKAVRE,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],SaanNepal,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],CafeWorld,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],PABSONKAVRE,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],SNYC,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],SURYAKIRAN,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],DCTManoj,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],TVTrisuli,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],SunlightHR,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],HamroBus,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
Arya Technology Private Limited[ Easy-reseller ],CCIChitwan,None,Default [ AXIATA ],Approved,2016-06-30 14:19:20,Regular
