balance type,amount,description,balance after update
AXIATA,149,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:42:40
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:42:41
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:42:42
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:42:43
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:42:44
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:42:45
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:42:46
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:42:47
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:42:48
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:42:49
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:42:50
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:42:51
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:44:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:44:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:44:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:44:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:44:35
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:44:35
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:44:36
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:44:37
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:44:38
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:44:38
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:44:39
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:45:31
NTC,13,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:46:32
AXIATA,18,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:46:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:46:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:46:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:46:36
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:46:37
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:46:37
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:46:38
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:47:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:47:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:48:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:48:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:48:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:48:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:48:35
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:48:36
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:48:37
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:48:37
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:48:38
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:48:39
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:48:40
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:48:41
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:48:42
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:48:43
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:48:43
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:48:44
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:48:45
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:48:46
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:48:47
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:48:48
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:48:48
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:48:49
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:48:50
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:48:51
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:48:52
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:48:52
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:48:53
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:48:54
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:48:55
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:48:56
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:34
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:34
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:36
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:37
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:38
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:38
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:39
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:40
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:41
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:42
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:43
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:43
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:44
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:45
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:46
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:47
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:47
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:48
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:49
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:50
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:51
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:51
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:52
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:53
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:54
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:55
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:55
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:56
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:57
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:58
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:59
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:49:59
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:50:00
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:50:01
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:50:02
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:50:03
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:50:04
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:50:05
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:50:06
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:50:06
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:50:07
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:50:08
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:50:10
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:50:10
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:50:11
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:50:12
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:50:13
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:50:14
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:50:14
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:50:15
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:50:16
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:50:17
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:50:18
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:50:18
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:50:19
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:50:20
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:50:21
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:50:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:50:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:50:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:50:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:36
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:37
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:38
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:38
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:39
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:40
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:41
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:42
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:42
NTC,93,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:43
AXIATA,29,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:44
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:45
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:46
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:47
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:48
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:49
NTC,93,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:50
AXIATA,29,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:51
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:52
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:53
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:54
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:55
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:56
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:57
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:57
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:58
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:51:59
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:52:00
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:52:01
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:52:01
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:52:02
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:52:03
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:52:04
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:52:05
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:52:05
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:52:06
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:52:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:52:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:52:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:52:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:52:36
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:52:37
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:52:38
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:52:38
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:52:39
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:52:40
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:52:41
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:53:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:53:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:53:34
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:53:35
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:53:36
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:54:31
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:54:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:54:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:55:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:55:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:55:34
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:55:34
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:55:35
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:55:36
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:55:37
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:55:38
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:55:39
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:55:40
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:55:40
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:55:41
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:55:42
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:55:43
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:55:44
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:55:44
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:55:45
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:55:46
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:55:47
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:55:47
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:55:48
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:55:49
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:55:50
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:35
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:36
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:37
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:38
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:38
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:39
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:40
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:41
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:42
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:43
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:44
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:44
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:45
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:46
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:47
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:48
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:49
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:49
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:50
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:51
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:52
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:52
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:53
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:54
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:55
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:56
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:57
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:58
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:59
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:57:59
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:58:00
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:58:01
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:58:02
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:58:03
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:58:03
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:58:04
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:58:05
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:58:06
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:58:06
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:58:07
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:58:08
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:58:09
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:58:10
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:58:10
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:58:11
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:58:12
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:58:13
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:58:14
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:58:14
